suburb,postcode,lat,long,prop_type,num_bedrooms,year,price
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,1,2008,390000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,1,2009,335000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,1,2010,464000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,1,2011,561000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,1,2012,580500
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,1,2013,608000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,1,2014,452000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,1,2015,499000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2008,581250
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2009,628000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2010,715500
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2011,681750
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2012,680000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2013,701000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2014,770250
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2015,872500
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,2,2016,1021250
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2008,675000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2009,747500
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2010,838100
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2011,800000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2012,847000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2013,860000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2014,906000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2015,1110000
ABBOTSFORD,3067,-37.801781,144.998752,HOUSE,3,2016,1197500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2008,347250
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2009,355000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2010,410000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2011,430550
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2012,335000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2013,427500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2014,420000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2015,417500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,1,2016,412500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2008,470500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2009,515000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2010,616000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2011,651900
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2012,625750
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2013,607500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2014,610000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2015,632000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,2,2016,595000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2008,1070000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2009,835000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2010,732500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2011,872500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2012,873500
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2013,889482.5
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2014,869000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2015,865000
ABBOTSFORD,3067,-37.801781,144.998752,UNIT,3,2016,847000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2008,693500
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2009,770000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2010,936000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2011,900000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2012,776500
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2013,795000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2014,850000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2015,746625
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,2,2016,1245000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2008,700000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2009,750000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2010,1100000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2011,1007500
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2012,837500
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2013,904000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2014,1050000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2015,1100000
ABERFELDIE,3040,-37.75669,144.896259,HOUSE,3,2016,1302500
ABERFELDIE,3040,-37.75669,144.896259,UNIT,1,2008,331000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,1,2009,262000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,1,2012,320000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,1,2014,293750
ABERFELDIE,3040,-37.75669,144.896259,UNIT,1,2015,290000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,1,2016,295501
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2008,370000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2009,377500
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2010,449750
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2011,444500
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2012,462500
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2013,550000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2014,455000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2015,484000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,2,2016,592500
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2008,587500
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2009,732500
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2010,682500
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2011,600000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2012,715000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2013,664250
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2014,655000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2015,845000
ABERFELDIE,3040,-37.75669,144.896259,UNIT,3,2016,690000
ADAMS ESTATE,3984,-38.323843,145.539805,HOUSE,3,2008,130000
ADAMS ESTATE,3984,-38.323843,145.539805,HOUSE,3,2011,367500
ADAMS ESTATE,3984,-38.323843,145.539805,HOUSE,3,2012,420000
ADAMS ESTATE,3984,-38.323843,145.539805,HOUSE,3,2014,280000
ADAMS ESTATE,3984,-38.323843,145.539805,HOUSE,3,2015,280000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,1,2010,1280000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,1,2013,505000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,2,2008,512500
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,2,2009,326400
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,2,2011,501000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,2,2012,461250
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,2,2013,490000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,2,2014,518750
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,2,2015,493500
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,2,2016,500500
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2008,482000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2009,495000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2010,634250
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2011,680000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2012,625000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2013,650000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2014,615000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2015,693000
AIREYS INLET,3231,-38.459435,144.106892,HOUSE,3,2016,730000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,1,2011,335000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,2,2010,390000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,2,2011,320000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,2,2012,530000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,2,2013,575000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,2,2014,354000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,2,2015,365000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,2,2016,435000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,3,2009,526500
AIREYS INLET,3231,-38.459435,144.106892,UNIT,3,2010,595000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,3,2012,535000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,3,2013,340000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,3,2014,535000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,3,2015,510000
AIREYS INLET,3231,-38.459435,144.106892,UNIT,3,2016,494500
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,1,2014,515000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2008,452500
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2009,393000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2010,400000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2011,515000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2012,431000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2013,503000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2014,492500
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2015,530000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,2,2016,537500
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2008,445000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2009,468000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2010,531000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2011,565000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2012,500000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2013,530000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2014,575000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2015,635000
AIRPORT WEST,3042,-37.711698,144.887037,HOUSE,3,2016,725000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,1,2010,296000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,1,2014,565000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,1,2015,598000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,1,2016,616000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2008,350000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2009,378000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2010,416500
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2011,402750
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2012,427500
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2013,397500
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2014,456250
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2015,448000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,2,2016,499000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2008,366500
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2009,432500
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2010,482000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2011,483000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2012,475000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2013,498000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2014,517000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2015,579000
AIRPORT WEST,3042,-37.711698,144.887037,UNIT,3,2016,599500
ALBANVALE,3021,-37.745934,144.770027,HOUSE,2,2008,234000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,2,2009,270000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,2,2011,298002
ALBANVALE,3021,-37.745934,144.770027,HOUSE,2,2012,248000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,2,2015,305000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,2,2016,378000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2008,250000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2009,273500
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2010,320000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2011,317000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2012,310000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2013,310000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2014,325000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2015,345000
ALBANVALE,3021,-37.745934,144.770027,HOUSE,3,2016,410000
ALBANVALE,3021,-37.745934,144.770027,UNIT,2,2008,270000
ALBANVALE,3021,-37.745934,144.770027,UNIT,2,2009,247500
ALBANVALE,3021,-37.745934,144.770027,UNIT,2,2016,349000
ALBANVALE,3021,-37.745934,144.770027,UNIT,3,2008,245000
ALBANVALE,3021,-37.745934,144.770027,UNIT,3,2014,307000
ALBANVALE,3021,-37.745934,144.770027,UNIT,3,2015,355000
ALBANVALE,3021,-37.745934,144.770027,UNIT,3,2016,342500
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2008,590000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2009,505000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2010,362500
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2011,735000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2012,546500
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2013,650000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2014,1290000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2015,840000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,1,2016,1047500
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2008,824750
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2009,796000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2010,863750
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2011,1010000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2012,945000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2013,1050000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2014,1150000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2015,1312500
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,2,2016,1528500
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2008,1425000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2009,1228000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2010,1411250
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2011,1550000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2012,1437500
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2013,1650000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2014,1575000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2015,1820000
ALBERT PARK,3206,-37.840705,144.95571,HOUSE,3,2016,2000000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2008,420000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2009,375000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2010,425000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2011,517000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2012,265000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2013,330000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2014,420000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2015,485000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,1,2016,452000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2008,501250
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2009,646500
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2010,823000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2011,720000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2012,879000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2013,740000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2014,705500
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2015,706000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,2,2016,1085000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2008,1825000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2009,1395000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2010,1560000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2011,925002
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2012,1775000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2013,1082500
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2014,2470000
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2015,2407500
ALBERT PARK,3206,-37.840705,144.95571,UNIT,3,2016,1610000
ALBERTON,3971,-38.611394,146.66598,HOUSE,1,2016,125000
ALBERTON,3971,-38.611394,146.66598,HOUSE,2,2009,115000
ALBERTON,3971,-38.611394,146.66598,HOUSE,2,2012,157459
ALBERTON,3971,-38.611394,146.66598,HOUSE,2,2013,125000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2008,175000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2009,420000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2010,85000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2011,260000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2012,240000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2013,160000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2014,165000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2015,200000
ALBERTON,3971,-38.611394,146.66598,HOUSE,3,2016,267500
ALBION,3020,-37.775954,144.819395,HOUSE,1,2008,120000
ALBION,3020,-37.775954,144.819395,HOUSE,1,2010,495000
ALBION,3020,-37.775954,144.819395,HOUSE,1,2011,135999
ALBION,3020,-37.775954,144.819395,HOUSE,1,2012,160000
ALBION,3020,-37.775954,144.819395,HOUSE,1,2014,480000
ALBION,3020,-37.775954,144.819395,HOUSE,1,2016,660000
ALBION,3020,-37.775954,144.819395,HOUSE,2,2008,241000
ALBION,3020,-37.775954,144.819395,HOUSE,2,2009,303000
ALBION,3020,-37.775954,144.819395,HOUSE,2,2010,360500
ALBION,3020,-37.775954,144.819395,HOUSE,2,2011,379000
ALBION,3020,-37.775954,144.819395,HOUSE,2,2012,360000
ALBION,3020,-37.775954,144.819395,HOUSE,2,2013,378002
ALBION,3020,-37.775954,144.819395,HOUSE,2,2014,429000
ALBION,3020,-37.775954,144.819395,HOUSE,2,2015,371000
ALBION,3020,-37.775954,144.819395,HOUSE,2,2016,541000
ALBION,3020,-37.775954,144.819395,HOUSE,3,2008,327000
ALBION,3020,-37.775954,144.819395,HOUSE,3,2009,357500
ALBION,3020,-37.775954,144.819395,HOUSE,3,2010,425000
ALBION,3020,-37.775954,144.819395,HOUSE,3,2011,397501
ALBION,3020,-37.775954,144.819395,HOUSE,3,2012,380000
ALBION,3020,-37.775954,144.819395,HOUSE,3,2013,377500
ALBION,3020,-37.775954,144.819395,HOUSE,3,2014,430000
ALBION,3020,-37.775954,144.819395,HOUSE,3,2015,465000
ALBION,3020,-37.775954,144.819395,HOUSE,3,2016,580000
ALBION,3020,-37.775954,144.819395,UNIT,1,2008,127000
ALBION,3020,-37.775954,144.819395,UNIT,1,2009,146250
ALBION,3020,-37.775954,144.819395,UNIT,1,2010,198000
ALBION,3020,-37.775954,144.819395,UNIT,1,2011,180000
ALBION,3020,-37.775954,144.819395,UNIT,1,2012,151000
ALBION,3020,-37.775954,144.819395,UNIT,1,2013,165000
ALBION,3020,-37.775954,144.819395,UNIT,1,2014,175000
ALBION,3020,-37.775954,144.819395,UNIT,1,2015,172000
ALBION,3020,-37.775954,144.819395,UNIT,1,2016,190000
ALBION,3020,-37.775954,144.819395,UNIT,2,2008,165000
ALBION,3020,-37.775954,144.819395,UNIT,2,2009,200000
ALBION,3020,-37.775954,144.819395,UNIT,2,2010,251400
ALBION,3020,-37.775954,144.819395,UNIT,2,2011,242500
ALBION,3020,-37.775954,144.819395,UNIT,2,2012,240000
ALBION,3020,-37.775954,144.819395,UNIT,2,2013,228500
ALBION,3020,-37.775954,144.819395,UNIT,2,2014,248000
ALBION,3020,-37.775954,144.819395,UNIT,2,2015,217500
ALBION,3020,-37.775954,144.819395,UNIT,2,2016,231000
ALBION,3020,-37.775954,144.819395,UNIT,3,2008,307500
ALBION,3020,-37.775954,144.819395,UNIT,3,2009,303775
ALBION,3020,-37.775954,144.819395,UNIT,3,2010,368500
ALBION,3020,-37.775954,144.819395,UNIT,3,2011,330000
ALBION,3020,-37.775954,144.819395,UNIT,3,2012,310175
ALBION,3020,-37.775954,144.819395,UNIT,3,2013,328500
ALBION,3020,-37.775954,144.819395,UNIT,3,2014,412500
ALBION,3020,-37.775954,144.819395,UNIT,3,2015,414000
ALBION,3020,-37.775954,144.819395,UNIT,3,2016,396000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,1,2012,400000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2008,190000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2009,215000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2010,180000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2011,215000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2012,240000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2013,205000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2014,205000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2015,249000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,2,2016,242500
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2008,205000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2009,195000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2010,283750
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2011,255000
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2012,247500
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2013,262500
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2014,254500
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2015,283750
ALEXANDRA,3714,-37.191307,145.711061,HOUSE,3,2016,282500
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2008,202500
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2009,167000
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2010,232500
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2011,177500
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2012,188500
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2013,183000
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2014,180000
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2015,205000
ALEXANDRA,3714,-37.191307,145.711061,UNIT,2,2016,200000
ALEXANDRA,3714,-37.191307,145.711061,UNIT,3,2010,265000
ALEXANDRA,3714,-37.191307,145.711061,UNIT,3,2012,228000
ALEXANDRA,3714,-37.191307,145.711061,UNIT,3,2013,210000
ALEXANDRA,3714,-37.191307,145.711061,UNIT,3,2014,277250
ALEXANDRA,3714,-37.191307,145.711061,UNIT,3,2015,310000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,1,2009,136000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,1,2012,240500
ALFREDTON,3350,-37.556958,143.817225,HOUSE,1,2013,138000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,1,2015,460000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,2,2009,207000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,2,2010,262722.5
ALFREDTON,3350,-37.556958,143.817225,HOUSE,2,2011,272672.5
ALFREDTON,3350,-37.556958,143.817225,HOUSE,2,2012,256760
ALFREDTON,3350,-37.556958,143.817225,HOUSE,2,2013,279900
ALFREDTON,3350,-37.556958,143.817225,HOUSE,2,2014,272500
ALFREDTON,3350,-37.556958,143.817225,HOUSE,2,2015,252000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,2,2016,268500
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2008,230000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2009,260000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2010,284348
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2011,299900
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2012,300000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2013,300000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2014,325000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2015,322000
ALFREDTON,3350,-37.556958,143.817225,HOUSE,3,2016,325000
ALFREDTON,3350,-37.556958,143.817225,UNIT,1,2009,129500
ALFREDTON,3350,-37.556958,143.817225,UNIT,1,2010,118750
ALFREDTON,3350,-37.556958,143.817225,UNIT,1,2011,151250
ALFREDTON,3350,-37.556958,143.817225,UNIT,1,2012,152500
ALFREDTON,3350,-37.556958,143.817225,UNIT,1,2013,136666
ALFREDTON,3350,-37.556958,143.817225,UNIT,1,2014,130500
ALFREDTON,3350,-37.556958,143.817225,UNIT,1,2015,130000
ALFREDTON,3350,-37.556958,143.817225,UNIT,1,2016,141000
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2008,199000
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2009,175000
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2010,216000
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2011,229625
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2012,279900
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2013,202000
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2014,232000
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2015,231000
ALFREDTON,3350,-37.556958,143.817225,UNIT,2,2016,265000
